-1,758,327
-1,788,170
-1,758,329
-1,758,330
-1,716,331
-1,792,332
-1,792,333
-1,792,92
-1,781,335
-1,792,336
-1,758,337
-1,792,338
-1,792,93
-1,792,340
-1,792,341
-1,783,342
-1,792,343
-1,792,344
-1,792,345
-1,744,179
-1,781,347
-1,762,348
-1,716,96
-1,788,350
-1,781,181
-1,762,352
-1,737,353
-1,781,354
-1,781,355
-1,792,55
-1,781,357
-1,762,358
-1,792,359
-1,781,360
-1,792,361
-1,792,362
-1,788,187
-1,737,364
-1,762,365
-1,788,100
-1,716,367
-1,792,368
-1,781,190
-1,781,191
-1,744,101
-1,781,372
-1,781,192
-1,792,374
-1,792,375
-1,788,376
-1,788,377
-1,781,378
-1,716,379
-1,792,380
-1,792,381
-1,792,382
-1,792,383
-1,792,384
-1,792,385
-1,758,199
-1,792,387
-1,744,388
-1,762,389
-1,716,390
-1,788,391
-1,792,392
-1,792,393
-1,716,394
-1,781,395
-1,792,396
-1,716,204
-1,758,398
-1,758,399
-1,781,400
-1,737,109
-1,789,402
-1,744,403
-1,792,404
-1,781,405
-1,744,406
-1,758,209
-1,744,408
-1,781,409
-1,716,410
-1,744,411
-1,762,412
-1,758,212
-1,758,213
-1,792,415
-1,762,214
-1,744,417
-1,758,418
-1,788,215
-1,744,420
-1,744,421
-1,744,422
-1,744,423
-1,792,424
-1,792,425
-1,792,426
-1,758,427
-1,738,116
-1,792,429
-1,792,430
-1,792,431
-1,792,432
-1,792,433
-1,792,434
-1,792,435
-1,792,436
-1,781,437
-1,762,118
-1,792,439
-1,792,440
-1,781,441
-1,781,442
-1,737,443
-1,792,444
-1,788,228
-1,781,446
-1,737,447
-1,781,230
-1,759,121
-1,781,450
-1,792,451
-1,781,452
-1,744,453
-1,781,454
-1,781,455
-1,781,456
-1,792,457
-1,792,458
-1,792,459
-1,792,460
-1,758,461
-1,781,462
-1,792,463
-1,792,464
-1,792,465
-1,792,466
-1,792,467
-1,792,468
-1,744,240
-1,744,40
-1,762,241
-1,788,127
-1,758,473
-1,744,474
-1,781,475
-1,792,476
-1,744,244
-1,758,478
-1,744,479
-1,716,246
-1,781,481
-1,759,247
-1,781,483
-1,737,484
-1,744,485
-1,744,486
-1,781,487
-1,744,488
-1,792,489
-1,716,490
-1,795,491
-1,795,492
-1,737,493
-1,781,494
-1,744,253
-1,792,496
-1,716,497
-1,781,498
-1,781,499
-1,781,500
-1,781,501
-1,781,502
-1,788,73
-1,781,504
-1,781,505
-1,781,506
-1,792,259
-1,781,508
-1,781,509
-1,716,510
-1,744,511
-1,744,512
-1,744,262
-1,795,514
-1,781,515
-1,792,516
-1,716,517
-1,781,518
-1,792,265
-1,781,520
-1,781,521
-1,795,522
-1,758,267
-1,781,524
-1,781,525
-1,781,526
-1,781,527
-1,781,528
-1,795,529
-1,792,530
-1,781,531
-1,781,532
-1,781,533
-1,792,534
-1,781,535
-1,716,274
-1,792,537
-1,716,275
-1,792,539
-1,716,276
-1,792,541
-1,792,542
-1,781,543
-1,781,544
-1,781,545
-1,781,546
-1,792,547
-1,788,548
-1,744,549
-1,788,550
-1,788,551
-1,744,282
-1,792,553
-1,781,554
-1,792,555
-1,792,556
-1,792,557
-1,781,285
-1,792,559
-1,716,560
-1,744,561
-1,788,149
-1,758,563
-1,758,564
-1,758,565
-1,788,566
-1,744,289
-1,716,290
-1,758,569
-1,781,570
-1,781,571
-1,716,572
-1,781,573
-1,792,574
-1,716,575
-1,716,576
-1,716,577
-1,737,295
-1,716,579
-1,716,580
0,792,438
1,781,413
2,744,174
3,717,14
4,762,13
5,716,257
6,716,219
7,744,482
8,782,24
9,744,173
10,792,538
11,788,552
12,792,480
704,781,503
705,783,196
706,792,318
707,781,180
708,781,507
709,716,472
710,737,263
711,758,401
712,788,600
713,781,681
714,738,48
715,781,130
718,716,124
719,781,519
720,737,363
721,716,278
722,758,610
723,738,107
724,745,141
725,781,578
726,762,220
727,716,324
728,788,397
729,737,310
730,758,449
731,792,373
732,716,371
733,744,38
734,716,644
735,788,322
736,762,206
739,758,189
740,716,225
741,744,210
742,792,470
743,781,317
746,781,273
747,792,702
748,788,77
749,792,299
750,792,248
751,716,19
752,781,351
753,792,558
754,744,632
755,716,622
756,716,35
757,782,30
760,762,41
761,762,144
764,763,242
765,762,568
766,744,32
767,744,94
768,792,54
769,792,251
770,792,471
771,788,95
772,789,53
773,792,536
774,781,137
775,792,43
776,758,323
777,795,477
778,781,445
779,792,562
780,758,122
784,792,369
785,795,416
786,781,184
787,738,134
790,792,339
791,738,615
793,792,334
794,781,428
796,744,419
797,788,119
798,744,69
799,792,667
800,716,594
801,716,595
802,758,349
803,789,98
804,744,414
805,788,495
806,781,386
807,792,287
808,792,42
809,792,89
810,744,469
811,763,159
812,737,112
813,716,133
814,716,407
815,758,260
816,781,370
817,792,567
818,792,366
819,716,293
820,781,59
821,744,22
822,781,513
823,744,17
824,737,523
825,781,540
826,758,448
827,744,356
828,744,211
829,744,269
830,788,183
831,758,156
